pseudorange,snr,doppler
-0.01932197471549099,29.45287842496426,0.008403928528267055
-0.06923733627801479,29.531106065733617,-0.006525645504178099
-0.014535804757922613,29.56911503416373,0.02078597908013225
0.18956428667657282,30.750007888935556,0.03280558738612143
0.17281834141979277,29.44549983318915,0.03509180111912213
0.2458639170374828,30.146015612674923,0.054551395180482354
0.2635556175940047,30.124386662009417,0.05758805060341736
0.29725428399727477,30.790348457644534,0.08426589868775253
0.2694857103941885,30.57302992017714,0.13572196567137929
0.37867342656441283,31.543325243458025,0.11518041111220939
0.4217659254617262,30.15800023550357,0.07044170574337905
0.4266426488458538,31.518605644167867,0.09453981548434046
0.32795173369229635,30.72459155107903,0.1284077831627633
0.4539227781513521,31.16584812483102,0.10442122561453171
0.497466660075734,31.21170146044935,0.08707650356658382
0.40754503334757874,31.485018506771794,0.06431425281244896
0.4173026616642005,31.868836780325754,0.08079120763026254
0.5991362027012685,31.045891263514285,0.06912118804888083
0.47575183238693886,31.441555440699272,0.10290552073099049
0.46145970828620586,31.176742418094463,0.07622135403543105
0.4872023807416472,31.448730628075044,0.09802110336482953
0.5287975811613627,30.68808612274133,0.04565275993327446
0.4290438854823483,31.152242876204788,0.018639844955075393
0.5168374560693498,32.045515995557025,0.05532668965959646
0.49322992627072115,30.785361878012413,0.010541953472954262
0.48132837097459424,32.12933725796944,0.01091567559343264
0.45366726268628454,32.2503191137083,-0.030873996069915175
0.41500185848112814,31.857268775917532,-0.04959226884185494
0.3884547727948805,31.454717247086823,-0.030859312991015707
0.4031101251044498,31.822451914582693,-0.05466289076509608
0.45579997460162547,31.103344753527896,-0.057378358856819474
0.33270276209640065,31.159973252382507,-0.0924203225105367
0.3312206258234431,32.21666655713691,-0.025757674217932597
0.32359640254885014,31.31548407377271,-0.07992903995799785
0.3127255912912387,30.678481723811622,-0.07032573280376206
0.2951256458378318,32.31235207556742,-0.12637258605877233
0.24174936236204442,31.719811802121132,-0.07473856068966128
0.22482901155540397,31.7011515965419,-0.12057015054553943
0.10103592560410232,31.496506261782216,-0.10030977530824182
0.2039138534010816,33.25750272649658,-0.08990515085807763
0.021866829425466777,31.17935958096804,-0.1048545109063014
0.066469884219901,31.391979649751352,-0.0931392742253473
0.01196305327710552,30.781907411640496,-0.06714037320509797
-0.0269955217703626,32.418775133632806,-0.07077672233642396
-0.0007551779958437227,31.783523579068717,-0.08943180794125749
-0.09359274854106692,32.17947558614226,-0.06098931351582855
-0.19227332135424907,32.623957071915775,-0.07373774471625265
-0.14576919412479195,31.889074028573106,-0.050997211435006476
-0.2422608343219799,31.212036615202777,-0.033301729052833774
-0.17660316392422543,31.65145024240132,-0.01930512168928423
-0.3134575680989076,31.92069857953595,0.013246862130220423
-0.40107606285649067,31.746627715186563,0.030335431193665705
-0.3559028609362442,31.6620042601432,0.0053228284991207984
-0.37064130142090335,31.719848456004893,0.05217577638829217
-0.40174428767265163,31.50845791028612,0.0415521495254815
-0.42070190243468686,32.96213471069881,0.015678993891756067
-0.4842680667194789,31.37466052750742,0.06781633876231521
-0.4001302293843322,31.204466201350357,0.08559506601011525
-0.4811662531134916,32.29306998497739,0.0388569506728224
-0.5123460736964867,31.881900437755544,0.08936557184047332
-0.5134909683813093,31.118928294421067,0.05325322798489645
-0.418457214479251,31.1521386617039,0.0726427006853296
-0.5155809241541547,31.559554977094724,0.08630412155672545
-0.5264253996929059,31.517268742834037,0.09984129876202764
3.382924843561735,23.413358403868354,0.09446284247755288
3.4872065746035594,23.24099170913056,0.07423578090091726
3.5471075905313953,22.838271583132432,0.09122128228069579
3.535298125910149,22.562485708322683,0.06525532046841911
3.535955750402677,23.257560387911003,0.08744990421223633
3.5126980320098014,22.97103349928202,0.07133480803183598
3.58879586196349,23.2595635055242,0.06266014874831301
3.595284436186037,22.87835446848223,0.06536023581821465
3.68310599860865,23.20438448442452,0.06502024089563126
3.599410410809227,22.670574377231898,0.033344391117004005
3.5996798909671286,23.295124878479243,0.017608944537176544
3.687938488731571,22.918747121042212,0.003747359107893658
3.6775544773565367,23.27554682971647,0.011604670718925528
3.6993150437195723,22.798714883053915,-0.013471633908838161
3.8193116996297762,22.730021619820278,-0.022946554235415355
3.7392809164007756,22.48698139011611,-0.039241587859178695
3.845132001485002,22.34332093968591,-0.07390784219005166
3.8874350512253764,22.38749935113486,-0.05108836736235989
3.93504272913146,22.77512492102969,-0.05233427503264664
3.8739372777276047,22.826801035015283,-0.10956992535766732
4.007641653410914,22.47958584071762,-0.06688619934338798
4.019886439830441,22.112981130100295,-0.07818727246084958
3.9979648665846454,21.775345506179676,-0.09369711257660149
4.113363415874203,21.74201553613985,-0.08075538793718284
4.166399216306663,22.489333481959953,-0.06213808471713016
4.106626019992844,21.735756834517066,-0.12907277670685507
4.136620034134253,22.027759507878812,-0.06232247471657955
4.366413014635198,21.5617584070522,-0.10427955893903766
4.183529606690801,21.798544083613,-0.09400093596240867
4.296136298776375,21.848893765094758,-0.08351314886487443
4.3937792991366775,21.443767627924494,-0.0789541013875725
4.385495008548955,22.286039508377012,-0.07861783621459086
4.417384671866758,21.17872537154391,-0.08544523938713819
4.406176642435272,21.387611179173945,-0.06643580294075024
4.393127236687673,21.286680197854277,-0.04630876684061147
4.429570172441385,21.372474708213584,-0.027368015284003386
4.500345763938949,21.05803825362714,-0.0421284214264125
4.520193983034062,20.578979353275795,-0.023905405354174594
4.485246706043261,21.1707052233427,-0.04743367534904968
4.493815554762084,21.203604012765407,0.02880726340331916
4.536259455608224,20.67204120817601,0.034612730277195206
4.420064231730263,20.3891505547506,0.02948264061921222
4.474570188558785,20.898354210628405,0.06703043935578742
4.46983802918513,20.432398866237985,0.05002456857008623
4.465805832552667,21.269840830978065,0.05632041946260746
4.448424635986652,20.333645412191053,0.07593749938771502
4.521308069439106,20.844359894669456,0.11029769267494609
4.5206123387688315,21.16424617784721,0.09884397538037595
4.468308104037461,20.519231892495686,0.08075616020828105
4.396921685631021,19.68984421769764,0.09187795185363244
4.3992292613687605,19.624308393594216,0.10889258349119783
4.341445398653306,20.068497668855336,0.1415737828395618
4.445237107320624,19.454913966735152,0.09260806722416773
4.385238390421395,19.96335708894049,0.0733712978728378
4.292031281989534,19.428150234904457,0.10199450455606252
4.264740204707313,20.06303176613065,0.11380245935298196
4.315572474168233,19.412170963609324,0.11962877190102461
4.274297014704604,19.87735700688522,0.06862168503034063
4.15144360146879,20.21657317849401,0.05295990287758125
4.201362216297024,19.89639780215882,0.023904683809601316
4.117856804756513,20.68721567488704,0.044132228678573554
4.012136000804781,19.951087076800125,0.012579114234580024
4.013696458677418,20.718014605165088,0.01902430129975489
3.959160069896426,19.786504767750856,0.03735566923809122
-0.04439392594500817,28.065996934597234,-0.0004254445414685372
-0.08470000927371472,28.247252181127315,0.03189315721181781
-0.12640455303174358,28.54525121154402,-0.052011707789542186
-0.1668006165643484,27.884252166174615,-0.0007101579971851429
-0.1335657660075149,28.57560319302693,-0.0742751451497829
-0.21399434946889276,28.0255049623821,-0.06172644173295921
-0.1961754100513244,28.194041568155527,-0.09825181345944764
-0.30275142995463444,27.783762598926046,-0.06793096636277067
-0.24341856469084797,28.683631931375892,-0.07616152215080788
-0.39417224919196936,27.56158441265389,-0.10726723668664162
-0.3773393432644233,28.172039418745282,-0.05245990653708935
-0.40780785958641824,28.61475572928454,-0.0897708756832259
-0.41972626565940785,28.27308990146012,-0.12713574904397132
-0.4354926073086088,28.183484033338424,-0.13698113171144646
-0.46276969190177153,27.294150991039075,-0.10553995003533677
-0.3722850859244167,27.808328605161975,-0.054968009624860655
-0.48603437967387614,28.48793429614581,-0.04573882424083905
-0.5318768138647283,29.149884167012996,-0.08441400114578061
-0.4890336875468214,28.59439274054877,-0.05753026800755248
-0.49033810734244065,28.620233077283622,-0.05158549852676316
-0.4295158898957973,28.74488445678727,-0.03979806422924919
-0.4919445617523443,28.28962811686564,-0.05095477143712557
-0.4677054818364391,28.48824440996339,-0.06052840740398673
-0.49077537055331594,28.35557078895621,-0.012656990379438102
-0.4881136556530613,28.510797280429,-0.009473251083617861
-0.4553759055267708,28.562017263766105,0.010075662405799586
-0.4928229538176312,28.602207003119073,-0.000575873768103535
-0.3806278417867636,28.223250512650676,-0.00013158043788285417
-0.45180318709908507,29.00146853561413,0.043015514045399765
-0.45102524682866296,29.173501660332,0.053913039181101755
-0.4402257961290799,29.186067148255663,0.04616308239157262
-0.35236250634035776,29.050868706933443,0.07578009501013425
-0.31586877654997436,28.41646640010863,0.055577124611847044
-0.2184778397464406,29.173814767209837,0.08178431995701316
-0.3103133186962804,28.676499372411584,0.10569183677854471
-0.27935027452092526,28.743828868752118,0.07086822677987174
-0.2529526000123089,29.605310079487683,0.10171788678830433
-0.21612921787870304,29.343144295433213,0.1113879677606905
-0.07965655982342933,29.922296735360163,0.10321727376549698
-0.1286142217508214,29.399473355291555,0.09978488193463576
-0.07050044000775667,30.516333043400806,0.08168836365093483
-0.003057184161217308,29.06765138147759,0.09391832491248633
-0.10365785537466773,30.265809586012153,0.0782018464036924
0.06455908236842167,30.87265348277059,0.04537143622785359
0.13331662531055888,29.73865842653986,0.06300367825136272
0.08814237074848762,29.994829978306893,0.08283681611686036
0.17615159543483297,29.65033221072204,0.03452540957036791
0.1295409745615267,29.79537973046888,0.05224001856897531
0.2568716637419136,30.32054722407236,0.016810014180909594
0.18247598359028314,30.694648672715086,0.017494581558004183
0.27793552321060083,30.33492078511548,0.022963610089612525
0.36842355618371425,31.396699993349646,-0.0025667754210362374
0.27036418939783885,30.519376853120463,-0.022591565107327134
0.24063749231974513,30.56660624935296,-0.03527869128028003
0.3799953420933236,31.35607107152336,-0.020336234310857102
0.44739641854458995,30.847512533670066,-0.08263232351432885
0.40837545957269444,31.576846844069,-0.03066883155047484
0.4418719714710439,31.47889582757562,-0.04790584096543253
0.48111773079647596,30.665665020508335,-0.06496076223857881
0.39325463424662344,30.945878651979662,-0.04255209510249498
0.5336843977842861,30.755735973104194,-0.10193660549003175
0.5213006513561714,31.09450259184538,-0.07333010387121268
0.5250114309522278,31.44234871643006,-0.11350771257928481
0.514220265952387,31.128307914173032,-0.10745329669948461
0.46896070170219206,31.5166226670253,-0.08213101326776848
0.4308648141445528,31.687409030841494,-0.10485281431765318
0.4888704980944714,31.20728583161011,-0.12292682959247554
0.5016902513326346,32.03362585196928,-0.08085921791310866
0.4137318305459584,31.424821376421825,-0.09440208638715257
0.4983450547602699,31.866709244217258,-0.0758737949706342
0.4307053343159364,31.458017366920416,-0.07282147157538243
0.47630600321739586,31.868808597811526,-0.07354425904903239
0.3333283755907275,31.197356447964097,-0.054709530318603525
0.4474273872999005,31.225292763672634,-0.03415303669576875
0.3417909917959781,32.48495155121404,-0.021688437289146507
0.34861982017244664,32.38850271843086,0.018733484219268043
0.33251943259206573,31.694967824494498,-0.03192994691373312
0.2069715888820107,31.888543099024776,0.0173193899456896
0.2090748126615044,31.244017534817498,0.017295195665327397
0.1591781409527097,32.30752305712648,0.04472849620351323
0.2829883289145259,32.517224038809964,0.04768737509178793
0.05193976117696514,31.752310988820227,0.03791963805315648
0.04668957099514246,31.983840638713154,0.025508149163349342
-0.030808254186731436,32.179101193299026,0.06203853791487346
0.04221689297260856,32.197268457072376,0.10492742577031106
0.015268827443336103,31.71308453780803,0.07267052069846272
0.028704933908215338,31.996332533831723,0.11701907008438149
-0.04247899366788522,32.545822012345035,0.07208894659547524
-0.14108989594969235,32.699448833269905,0.12799401150223597
-0.14555680281450112,31.88149832201099,0.10793470237243845
-0.16399207349290412,32.165871620835624,0.09779927019585112
-0.2894631466096939,31.88100097256664,0.08518377866897896
-0.24556800845052634,31.608814631684638,0.11085620553675901
-0.27031621342958523,32.14006337157556,0.07951882357048526
-0.25549491054467177,32.21504463646177,0.05839660650185678
-0.3229986119711074,32.23307496184191,0.06480093383489423
-0.4249584107993846,31.486988943678472,0.03613838223075272
-0.45255192210796924,31.179706416462047,0.04141983114802437
-0.45575706434567353,32.508482787124755,0.018786430563838004
-0.5194856322586944,31.266119710950125,0.04825195595920499
-0.4629751210254582,31.435828701128244,0.022591872217252704
-0.4751904641900917,31.40036218444406,0.00307056761298706
-0.49437446313957895,32.812035476691335,0.006834080280608122
-0.466806932423906,31.881034605578648,-0.038978454524168024
-0.5467256850091047,31.2632335023569,-0.013253361686846002
-0.5388348166458017,32.07794365952117,-0.04782780828761294
-0.5692737674158102,31.452822100509398,-0.04621047060063457
-0.3952552559817276,31.724528948105036,-0.07086958916630261
-0.5356746087264572,31.388202540508285,-0.048394957269377335
-0.478077422088926,32.08007090182042,-0.09157855097523604
-0.5304370678262201,30.98725497417669,-0.0926442729714673
-0.5090764342510395,30.999633152969427,-0.10479763430486663
-0.4504529335514926,30.474892245010086,-0.0751495853644372
-0.405153156721055,30.30859697388926,-0.10045418186872261
-0.46592257869369175,30.665080801640908,-0.13433042316075056
-0.32395136462284635,30.477954451660185,-0.05962429079036353
-0.386451967032769,30.5116421928674,-0.10528046857432734
-0.3600523605954616,30.22006321982429,-0.10295782881451403
-0.3534589121462386,31.534607572677338,-0.12670399267296992
-0.37187156827728585,30.691295902057202,-0.07804619727889305
-0.20766190071868487,30.23189854058495,-0.05075545386808849
-0.24268205077176608,29.822981739230332,-0.0461110056829513
-0.1395634285245329,30.811635580786653,-0.04945495517410369
-0.1981321821464661,30.362220912915184,-0.058288212883151724
-0.0951999898677313,30.04584780970886,-0.0259705976524894
-0.08446127677879268,29.438510810546628,-0.042177610861249396
0.052686117229354824,29.597373652476925,-0.00626253178069399
0.07384154678929257,29.977615776035588,0.005136973608151447
